Timestamp,Low,High,Open,Close,Volume
1505007900,4309.96,4309.97,4309.97,4309.97,14.6
1505008800,4263.76,4309.97,4309.97,4278.05,143.92
1505009700,4265.87,4287.71,4278.05,4280.5,92.79
1505010600,4245,4280.5,4280.5,4255,215.19
1505011500,4238.07,4255,4255,4249.43,141.27
1505012400,4249.49,4265.36,4249.5,4265.02,127.03
1505013300,4249.28,4274.98,4265.01,4267.32,91.16
1505014200,4255.77,4267.32,4267.32,4258.28,46.9
1505015100,4235.19,4258.32,4258.26,4247.01,75.01
1505016000,4247,4274.17,4247.01,4274.06,95.77
1505016900,4274.05,4281.15,4274.07,4281.13,56.85
1505017800,4269,4281.15,4281.13,4269.41,92.03
1505018700,4255,4280.98,4269.41,4256.28,169.13
1505019600,4234,4258.01,4256.26,4234.01,112.78
1505020500,4212.78,4234.45,4234.01,4230.24,109.48
1505021400,4210,4238.62,4230.24,4211.51,183.39
1505022300,4210.02,4213.64,4211.52,4213.64,61.49
1505023200,4210,4213.64,4213.64,4210,93.73
1505024100,4185,4210.01,4210.01,4190,313.26
1505025000,4155,4214.09,4190,4173.53,251.58
1505025900,4150,4190.52,4169.98,4151,151.62
1505026800,4150,4227.94,4151,4162.71,138.25
1505027700,4162.72,4210,4162.72,4210,83.15
1505028600,4183.22,4213.59,4210,4211.82,105.32
1505029500,4201.01,4235,4211.81,4218.89,66.4
1505030400,4205.5,4234.99,4218.22,4234.82,61.1
1505031300,4221.94,4266.88,4234.81,4263.97,107.12
1505032200,4230.56,4263.86,4263.86,4245.16,53.96
1505033100,4230.73,4249.01,4242.42,4240.21,28.9
1505034000,4201,4240.21,4240.2,4216.07,58.23
1505034900,4201,4220,4217.84,4220,27.49
1505035800,4201,4220,4220,4201.01,35.4
1505036700,4198.25,4202.15,4201.01,4198.43,31.83
1505037600,4153.27,4200.01,4200.01,4190.01,61.83
1505038500,4167.84,4190.03,4190.01,4170.14,34.2
1505039400,4150.12,4187,4186.51,4162.89,84.94
1505040300,4153.33,4196.44,4162.97,4192.07,68.95
1505041200,4156.11,4195.41,4192.08,4182.43,83.77
1505042100,4178.74,4200.39,4182.88,4200.39,99.83
1505043000,4200.39,4225.1,4200.39,4225.1,71.22
1505043900,4224.95,4260,4225.1,4259.9,60.85
1505044800,4235,4259.99,4259.99,4236.06,42.27
1505045700,4215.15,4243.62,4235.57,4219.99,52.65
1505046600,4219,4237.19,4220,4224.99,56.01
1505047500,4216.01,4249,4224.99,4238.76,53.09
1505048400,4232.01,4249,4238.76,4237.3,52.89
1505049300,4185.03,4235.77,4235.07,4190.01,433.21
1505050200,4160.52,4190.01,4190.01,4160.69,235.01
1505051100,4160,4186.53,4161.48,4180,194.25
1505052000,4163.03,4187.11,4180.56,4173.55,189.17
1505052900,4139,4177.52,4173.56,4148.11,401.01
1505053800,4148.11,4180.89,4148.11,4174.79,61.37
1505054700,4165.68,4197,4174.8,4196.99,117.6
1505055600,4190,4197.05,4196.99,4190.78,84.26
1505056500,4180.04,4197.73,4190.78,4187.93,57.24
1505057400,4182.3,4197.77,4187.91,4197.77,109.9
1505058300,4185.01,4197.77,4197.76,4186.55,83.56
1505059200,4177.64,4192.21,4188.54,4178.83,65.94
1505060100,4177.65,4195,4177.66,4195,63.66
1505061000,4195,4237.99,4195,4237.99,112.15
1505061900,4228.51,4278.12,4237.99,4275.64,216.96
1505062800,4273,4319,4275.65,4319,199.24
1505063700,4308.15,4329,4319,4323.82,112.28
1505064600,4323.78,4339.99,4323.78,4339.99,212.43
1505065500,4331.03,4349.99,4339.98,4337.14,187.61
1505066400,4336,4337.15,4337.15,4336.01,71.79
1505067300,4301.26,4336.01,4336.01,4310.28,103.12
1505068200,4305.4,4333.94,4309.67,4333.94,75.52
1505069100,4327.1,4338.07,4333.94,4330.16,97.24
1505070000,4320.01,4338.05,4331.58,4320.23,86.05
1505070900,4315,4320.01,4320.01,4320,46.87
1505071800,4319.99,4325.42,4320,4324.88,50.39
1505072700,4320.59,4329.99,4324.87,4329.45,104.53
1505073600,4307,4329.45,4329.45,4308.94,99.16
1505074500,4290,4308.98,4308.95,4290.03,119.65
1505075400,4290,4299.77,4290.03,4290.51,53.81
1505076300,4289.43,4299.28,4290.5,4289.43,88.47
1505077200,4269.5,4289.01,4289.01,4273.44,132.61
1505078100,4268.88,4273.44,4273.44,4268.89,45.91
1505079000,4268.56,4269.04,4268.89,4268.89,112.59
1505079900,4253.64,4270.08,4268.89,4257.25,139.55
1505080800,4255.91,4296.5,4256.66,4295.53,176.19
1505081700,4289.1,4301.45,4295.53,4293.39,76.11
1505082600,4290.36,4300,4293.39,4299.97,72.79
1505083500,4285,4299.97,4299.97,4285.01,103.62
1505084400,4282.04,4289,4285.01,4287.02,78.77
1505085300,4260,4286.78,4286.78,4260.01,86.17
1505086200,4250,4263.66,4260.01,4250.01,99.59
1505087100,4240,4269.99,4250.01,4251.36,143.13
1505088000,4250.01,4266.53,4251.36,4266.53,52.57
1505088900,4240,4271.47,4266.53,4243.99,87.16
1505089800,4221.13,4259,4243.99,4228.01,117.67
1505090700,4220,4236.79,4227.99,4233.56,72.09
1505091600,4231.55,4263.99,4233.56,4259,92.22
1505092500,4259,4284.42,4259,4271.01,123.78
