Timestamp,Low,High,Open,Close,Volume
1505007840,4309.96,4309.96,4309.96,4309.96,4.83
1505007960,4309.01,4309.97,4309.95,4309.97,7.52
1505008080,4307.35,4309.97,4309.97,4307.39,6.56
1505008200,4307.01,4309.96,4309.94,4309.96,5.89
1505008320,4309.96,4309.97,4309.96,4309.97,10.2
1505008440,4309.97,4309.97,4309.97,4309.97,7.31
1505008560,4309.97,4309.97,4309.97,4309.97,5.27
1505008680,4309.96,4309.97,4309.97,4309.97,6.86
1505008800,4309.96,4309.97,4309.97,4309.97,9.99
1505008920,4301.42,4309.97,4309.97,4303.13,13.75
1505009040,4294.46,4305.79,4303.12,4294.46,25.54
1505009160,4280.01,4294.46,4294.46,4282.65,15.26
1505009280,4263.76,4282.66,4282.66,4269,29.8
1505009400,4269,4282.11,4269,4276.72,9.35
1505009520,4277.04,4282.1,4281.13,4278.05,37.6
1505009640,4278.04,4279,4278.05,4279,4.4
1505009760,4279,4280,4279,4280,1.51
1505009880,4271.06,4287.71,4280,4287.7,22.46
1505010000,4270.95,4287.71,4287.69,4276.99,22.85
1505010120,4274.09,4280.25,4276.99,4277.02,9.36
1505010240,4265.87,4282.51,4277.02,4282.51,23.66
1505010360,4279.99,4284.05,4282.59,4280.51,5.46
1505010480,4278.55,4280.51,4280.51,4280.5,5.74
1505010600,4270.51,4280.5,4280.5,4270.53,9
1505010720,4269,4273.93,4270.52,4269,15.37
1505010840,4245.01,4267.14,4267.14,4252.9,117.99
1505010960,4250,4256.47,4252.9,4250,20.79
1505011080,4245.05,4255.53,4252.94,4255,18.26
1505011200,4245,4255,4255,4251.58,17.78
1505011320,4251.57,4255,4251.58,4255,12.94
1505011440,4254.99,4255,4255,4255,6.75
1505011560,4254.83,4255,4255,4254.83,13.29
1505011680,4238.07,4254.84,4254.84,4240.09,33.73
1505011800,4238.99,4240.09,4240.09,4239,4.27
1505011920,4238.99,4242.89,4239,4242.89,40.72
1505012040,4242.58,4247.2,4242.89,4245.99,23.33
1505012160,4245.99,4246,4246,4246,9.13
1505012280,4245.99,4249.55,4246,4249.43,13.11
1505012400,4249.49,4253.98,4249.5,4253.98,20.91
1505012520,4253.98,4260.85,4253.98,4260.04,41.62
1505012640,4260.03,4260.37,4260.04,4260.23,24.63
1505012760,4260.23,4265.26,4260.23,4265.26,5.08
1505012880,4265.25,4265.26,4265.26,4265.26,14.72
1505013000,4265.25,4265.26,4265.26,4265.26,5.98
1505013120,4265.25,4265.36,4265.26,4265.27,8.84
