Timestamp,Low,High,Open,Close,Volume
1506298740,3674.21,3674.21,3674.21,3674.21,0.61
1506298770,3674.2,3674.21,3674.21,3674.21,2.33
1506298800,3674.21,3674.21,3674.21,3674.21,1.98
1506298830,3674.2,3674.21,3674.21,3674.2,0.23
1506298860,3674.21,3674.21,3674.21,3674.21,0
1506298890,3674.21,3674.21,3674.21,3674.21,0.61
1506298920,3674.21,3674.21,3674.21,3674.21,0.26
1506298950,3674.21,3674.21,3674.21,3674.21,0.34
1506298980,3674.21,3674.21,3674.21,3674.21,0.36
1506299010,3674.21,3674.21,3674.21,3674.21,1.1
1506299040,3674.21,3674.21,3674.21,3674.21,1.75
1506299070,3674.2,3674.21,3674.21,3674.21,0.09
1506299100,3674.2,3674.21,3674.21,3674.21,0.7
1506299130,3674.21,3674.21,3674.21,3674.21,1.57
1506299160,3674.21,3675,3674.21,3675,5.97
1506299190,3675,3676.98,3675,3676.98,1.12
1506299220,3676.99,3677.53,3676.99,3677.53,7.97
1506299250,3677.53,3677.53,3677.53,3677.53,0.9
1506299280,3677.53,3677.53,3677.53,3677.53,0.81
1506299310,3677.52,3677.53,3677.53,3677.53,2.44
1506299340,3677.52,3677.53,3677.53,3677.52,1.06
1506299370,3677.53,3677.53,3677.53,3677.53,0.13
1506299400,3677.52,3677.53,3677.53,3677.53,0.5
1506299430,3677.53,3677.53,3677.53,3677.53,0.3
1506299460,3677.53,3677.53,3677.53,3677.53,0.09
1506299490,3677.53,3677.53,3677.53,3677.53,1.01
1506299520,3677.53,3677.53,3677.53,3677.53,0.32
1506299550,3677.53,3677.53,3677.53,3677.53,0.22
1506299580,3677.52,3677.53,3677.53,3677.53,1.35
1506299610,3677.53,3677.53,3677.53,3677.53,2.1
1506299640,3677.53,3677.53,3677.53,3677.53,0.79
1506299670,3677.53,3677.53,3677.53,3677.53,0.37
1506299700,3677.52,3677.53,3677.53,3677.53,1.25
1506299730,3677.53,3677.53,3677.53,3677.53,0.66
1506299760,3677.53,3677.53,3677.53,3677.53,0.13
1506299790,3677.53,3677.53,3677.53,3677.53,2.48
1506299820,3677.53,3677.53,3677.53,3677.53,0.51
1506299850,3677.52,3677.53,3677.53,3677.53,1.86
1506299880,3677.53,3677.53,3677.53,3677.53,1.14
1506299910,3677.52,3677.53,3677.53,3677.52,0.41
1506299940,3677.53,3677.53,3677.53,3677.53,2.33
1506299970,3674.29,3677.53,3677.53,3676.61,8.17
1506300000,3674.38,3676.55,3676.55,3675.84,0.77
1506300030,3674.27,3676.5,3675.83,3674.27,6.2
1506300060,3675.83,3676.33,3676.33,3675.83,1.19
1506300090,3675.86,3675.98,3675.98,3675.86,1.68
1506300120,3675.81,3675.81,3675.81,3675.81,0.56
1506300150,3675.81,3676,3675.81,3676,0.44
1506300180,3675.82,3676,3676,3675.82,0.21
1506300210,3675.81,3676,3675.81,3676,1.24
1506300240,3675.99,3676,3676,3676,0.65
1506300270,3676,3676.5,3676,3676.49,0.33
1506300300,3676.49,3676.5,3676.5,3676.5,0.74
1506300330,3676.49,3676.5,3676.5,3676.5,2.4
1506300360,3676.5,3676.5,3676.5,3676.5,0.36
1506300390,3676.5,3676.5,3676.5,3676.5,1.98
1506300420,3676.5,3676.5,3676.5,3676.5,1.61
1506300450,3676.5,3676.5,3676.5,3676.5,0.38
1506300480,3676.5,3676.7,3676.5,3676.7,2.69
1506300510,3676.7,3676.7,3676.7,3676.7,0.34
1506300540,3676.7,3676.7,3676.7,3676.7,0.1
1506300570,3676.7,3676.7,3676.7,3676.7,2.29
1506300600,3676.71,3676.71,3676.71,3676.71,0.56
1506300630,3676.71,3676.71,3676.71,3676.71,1.32
1506300660,3676.71,3676.71,3676.71,3676.71,1.58
1506300690,3676.71,3676.71,3676.71,3676.71,1.31
1506300720,3676.71,3676.71,3676.71,3676.71,0.91
1506300750,3676.71,3676.71,3676.71,3676.71,4.14
1506300780,3676.71,3676.71,3676.71,3676.71,0.31
1506300810,3676.71,3676.71,3676.71,3676.71,0.24
1506300840,3676.71,3676.71,3676.71,3676.71,0.28
1506300870,3676.71,3676.71,3676.71,3676.71,1.97
1506300900,3676.7,3676.71,3676.71,3676.71,0.4
1506300930,3676.7,3676.71,3676.71,3676.71,2.56
1506300960,3676.7,3676.71,3676.71,3676.71,1.34
1506300990,3676.71,3676.99,3676.71,3676.94,5.7
1506301020,3676.7,3676.98,3676.95,3676.96,3.34
1506301050,3676.97,3676.97,3676.97,3676.97,0.26
1506301080,3676.97,3676.97,3676.97,3676.97,1.6
1506301110,3676.97,3676.97,3676.97,3676.97,1.11
1506301140,3676.97,3676.97,3676.97,3676.97,0.86
1506301170,3676.97,3676.97,3676.97,3676.97,0.2
1506301200,3676.97,3676.97,3676.97,3676.97,2.02
1506301230,3676.97,3676.97,3676.97,3676.97,1.4
1506301260,3676.97,3676.97,3676.97,3676.97,0.03
1506301290,3676.97,3676.97,3676.97,3676.97,0.44
1506301320,3676.96,3677.54,3676.97,3677.54,12.67
1506301350,3677.54,3677.54,3677.54,3677.54,0.67
1506301380,3677.54,3677.54,3677.54,3677.54,0.18
1506301410,3677.54,3677.54,3677.54,3677.54,0.97
1506301440,3677.54,3680,3677.54,3680,8.85
1506301470,3680,3680,3680,3680,0.91
1506301500,3680,3680.03,3680,3680.03,0.26
1506301530,3680.03,3680.05,3680.03,3680.05,1.15
1506301560,3680.05,3680.05,3680.05,3680.05,2.88
1506301590,3680.05,3681.67,3680.05,3680.93,1.18
1506301620,3681.17,3681.66,3681.17,3681.35,0.48
1506301650,3680.88,3681.35,3681.35,3680.88,1.78
1506301680,3679.56,3680.89,3680.89,3680.87,0.29
1506301710,3679.58,3681.65,3679.58,3681.65,0.64
1506301740,3679.94,3681.65,3680,3679.94,0.68
1506301770,3679.68,3681.65,3681.65,3679.68,1.23
1506301800,3679.58,3681.65,3681.65,3679.58,1.07
1506301830,3679.6,3680.05,3679.6,3680.05,0.1
1506301860,3680.05,3681.66,3680.05,3680.76,0.26
1506301890,3681.64,3681.64,3681.64,3681.64,0
1506301920,3681.39,3681.64,3681.55,3681.64,1.39
1506301950,3681.07,3681.65,3681.65,3681.31,2.37
1506301980,3680.25,3681.65,3681.31,3681.65,0.7
1506302010,3680.87,3681.65,3681.65,3681.65,1.78
1506302040,3681.13,3681.66,3681.65,3681.13,2.19
1506302070,3681.13,3681.13,3681.13,3681.13,0.32
1506302100,3681.13,3681.63,3681.13,3681.13,0.75
1506302130,3681.13,3681.63,3681.13,3681.39,1.23
1506302160,3681.12,3681.63,3681.39,3681.63,0.74
1506302190,3681.13,3681.62,3681.62,3681.27,0
1506302220,3681.13,3681.29,3681.13,3681.29,0.01
1506302250,3681.14,3681.61,3681.61,3681.14,0.42
1506302280,3681.14,3681.59,3681.14,3681.27,0.82
1506302310,3681.14,3681.17,3681.17,3681.14,0.82
1506302340,3681.14,3681.14,3681.14,3681.14,0.95
1506302370,3681.14,3681.14,3681.14,3681.14,0.09
1506302400,3681.14,3681.14,3681.14,3681.14,0.54
1506302430,3681.13,3681.14,3681.14,3681.14,0.23
1506302460,3681.14,3681.14,3681.14,3681.14,2.07
1506302490,3681.14,3681.14,3681.14,3681.14,1.07
1506302520,3681.14,3681.14,3681.14,3681.14,1.26
1506302550,3681.14,3681.14,3681.14,3681.14,0.92
1506302580,3681.14,3681.65,3681.14,3681.65,0.37
1506302610,3681.65,3681.65,3681.65,3681.65,0.58
1506302640,3681.65,3681.65,3681.65,3681.65,0.8
1506302670,3681.65,3681.65,3681.65,3681.65,1.37
1506302700,3681.65,3681.66,3681.65,3681.65,5.81
1506302730,3681.66,3681.66,3681.66,3681.66,2.04
1506302760,3681.66,3681.66,3681.66,3681.66,0
1506302790,3681.66,3681.66,3681.66,3681.66,4.85
1506302820,3681.66,3681.7,3681.66,3681.7,10.52
1506302850,3681.7,3682.62,3681.7,3682.62,0.61
1506302880,3682.62,3684.97,3682.62,3684.97,0.67
1506302910,3684.97,3685,3684.97,3685,0.44
1506302940,3685,3687.18,3685,3687.18,1.06
1506302970,3687.18,3688.79,3687.18,3688.79,0.26
1506303000,3688.78,3688.79,3688.79,3688.79,0.22
1506303030,3688.79,3688.79,3688.79,3688.79,0.55
1506303060,3688.79,3688.79,3688.79,3688.79,0.38
1506303090,3688.79,3688.79,3688.79,3688.79,0.39
1506303120,3688.79,3688.8,3688.79,3688.8,0.36
1506303150,3688.79,3688.8,3688.8,3688.8,0.45
1506303180,3689.01,3689.98,3689.01,3689.98,1.39
1506303210,3689.98,3689.98,3689.98,3689.98,0.17
1506303240,3689.98,3689.98,3689.98,3689.98,0.23
1506303270,3689.98,3689.98,3689.98,3689.98,0
1506303300,3689.98,3689.98,3689.98,3689.98,0.52
1506303330,3689.98,3689.98,3689.98,3689.98,1.09
1506303360,3689.97,3689.98,3689.98,3689.98,0.01
1506303390,3689.97,3689.98,3689.97,3689.98,0.48
1506303420,3689.98,3689.98,3689.98,3689.98,1.45
1506303450,3689.97,3689.98,3689.98,3689.98,2.31
1506303480,3689.98,3689.98,3689.98,3689.98,0.62
1506303510,3689.98,3689.98,3689.98,3689.98,1.61
1506303540,3689.98,3689.98,3689.98,3689.98,0.85
1506303570,3689.98,3689.98,3689.98,3689.98,0.51
1506303600,3689.98,3689.98,3689.98,3689.98,0.88
1506303630,3689.97,3689.98,3689.98,3689.98,0.56
1506303660,3689.98,3689.98,3689.98,3689.98,1.28
1506303690,3689.97,3689.98,3689.98,3689.98,0.4
1506303720,3689.98,3689.98,3689.98,3689.98,0.81
1506303750,3689.98,3689.98,3689.98,3689.98,2.82
1506303780,3689.98,3689.98,3689.98,3689.98,0.01
1506303810,3689.98,3689.98,3689.98,3689.98,0.65
1506303840,3689.98,3689.98,3689.98,3689.98,0.39
1506303870,3689.98,3689.98,3689.98,3689.98,1.79
1506303900,3689.98,3689.98,3689.98,3689.98,0
1506303930,3689.98,3690.4,3689.98,3690.4,6.95
1506303960,3690.4,3691,3690.4,3691,0.52
1506303990,3691,3691,3691,3691,0.85
1506304020,3691,3691.98,3691,3691.01,2.2
1506304050,3691.01,3691.01,3691.01,3691.01,0.88
1506304080,3691.01,3691.01,3691.01,3691.01,0.27
1506304110,3691,3691.01,3691.01,3691,1.81
1506304140,3691.01,3691.01,3691.01,3691.01,0.42
1506304170,3690.99,3691.01,3691.01,3691,1.62
1506304200,3690.99,3691,3691,3690.99,2.14
1506304230,3691,3691,3691,3691,0.35
1506304260,3690.99,3691,3691,3691,1.69
1506304290,3690.85,3691,3690.99,3690.85,2.19
1506304320,3690,3690.86,3690.86,3690,1.55
1506304350,3690.01,3690.01,3690.01,3690.01,0.61
1506304380,3690,3690.01,3690.01,3690,2.25
1506304410,3690,3690.01,3690.01,3690,0.75
1506304440,3690,3690.01,3690,3690,2.57
1506304470,3690,3690.01,3690.01,3690.01,0.3
1506304500,3690,3690.01,3690,3690.01,0.27
1506304530,3690,3690.01,3690.01,3690,0.78
1506304560,3690,3690.01,3690.01,3690.01,1.21
1506304590,3690,3690.01,3690.01,3690.01,2.97
1506304620,3690,3690.01,3690.01,3690,0.58
1506304650,3690.01,3690.01,3690.01,3690.01,1.05
1506304680,3690,3690.01,3690.01,3690,0.9
1506304710,3690,3690.01,3690.01,3690,1.32
1506304740,3690.01,3690.01,3690.01,3690.01,0.12
1506304770,3690.01,3690.01,3690.01,3690.01,0.59
1506304800,3690,3690.01,3690.01,3690.01,1.82
1506304830,3690,3690.01,3690.01,3690,0.27
1506304860,3690.01,3690.01,3690.01,3690.01,0.62
1506304890,3690.01,3690.01,3690.01,3690.01,0.45
1506304920,3690.01,3690.01,3690.01,3690.01,0.85
1506304950,3690,3690.01,3690.01,3690.01,0.92
1506304980,3690.01,3690.01,3690.01,3690.01,0.3
1506305010,3690.01,3690.01,3690.01,3690.01,0
1506305040,3689.06,3690.01,3690.01,3689.07,6.06
1506305070,3689.07,3689.07,3689.07,3689.07,1.16
1506305100,3689.06,3689.07,3689.07,3689.07,0.08
1506305130,3689.07,3689.07,3689.07,3689.07,0.44
1506305160,3689.07,3689.07,3689.07,3689.07,1.37
1506305190,3689.06,3689.07,3689.07,3689.07,1.38
1506305220,3689.07,3689.07,3689.07,3689.07,0.24
1506305250,3689.07,3689.07,3689.07,3689.07,0.8
1506305280,3689.07,3689.07,3689.07,3689.07,2
1506305310,3689.07,3689.07,3689.07,3689.07,0.35
1506305340,3689.07,3689.08,3689.07,3689.08,1.8
1506305370,3689.08,3689.08,3689.08,3689.08,1.5
1506305400,3689.08,3689.08,3689.08,3689.08,0.63
1506305430,3689.08,3689.08,3689.08,3689.08,0.04
1506305460,3689.08,3689.1,3689.08,3689.1,4.25
1506305490,3689.1,3689.1,3689.1,3689.1,1.47
1506305520,3689.1,3690,3689.1,3690,1.33
1506305550,3690,3691.98,3690,3691.98,1.47
1506305580,3691.98,3692.11,3691.98,3692.11,5.41
1506305610,3692.11,3692.96,3692.11,3692.96,10.49
1506305640,3693.32,3693.32,3693.32,3693.32,11.16
1506305670,3693.33,3706.69,3693.33,3706.69,18.69
1506305700,3706.69,3715,3706.69,3715,7.01
1506305730,3714.99,3715,3715,3714.99,3.89
1506305760,3715,3721.69,3715,3721.69,11.69
1506305790,3721.98,3725,3721.98,3725,6.21
1506305820,3724.99,3730,3724.99,3729.99,9.05
1506305850,3730,3748.81,3730,3738.03,58.8
1506305880,3738.13,3740.12,3740.12,3740.1,1.74
1506305910,3740.11,3742.31,3740.11,3742.31,9.78
1506305940,3742.3,3748.82,3742.31,3748.81,8.75
1506305970,3748.78,3749.98,3748.81,3748.8,4.58
1506306000,3748.3,3748.8,3748.8,3748.74,1.2
1506306030,3742.05,3748.75,3748.74,3742.05,3.44
1506306060,3742,3742.06,3742.06,3742.01,2.11
1506306090,3741.99,3742.01,3742.01,3741.99,0.67
1506306120,3741.99,3742,3742,3742,2.47
1506306150,3742,3748.7,3742,3748.7,7.11
1506306180,3748.7,3750,3748.71,3750,15.39
1506306210,3749.99,3753.6,3750,3753.6,7.35
1506306240,3753.6,3764.22,3753.6,3764.21,27.51
1506306270,3764.21,3765,3764.22,3765,13.57
1506306300,3765,3770,3765,3769.99,16.81
1506306330,3769.99,3774,3770,3773.98,15.18
1506306360,3773.99,3777.66,3773.99,3777.66,23.24
1506306390,3777.61,3779,3777.7,3779,18.66
1506306420,3778.48,3780,3779,3778.99,19.54
1506306450,3778.52,3779.97,3778.87,3779.89,19
1506306480,3778.1,3779.89,3779.89,3778.1,0.96
1506306510,3770.82,3778.1,3778.1,3770.83,22.77
1506306540,3763.84,3770.83,3770.83,3763.84,1.71
1506306570,3760,3763.84,3763.83,3763.28,2.83
1506306600,3761.95,3763.31,3763.23,3761.95,4.22
1506306630,3763.26,3763.27,3763.27,3763.27,2.6
1506306660,3763.26,3763.27,3763.27,3763.27,1.73
1506306690,3763.27,3763.27,3763.27,3763.27,1.08
1506306720,3763.27,3777.59,3763.27,3773.35,17.31
1506306750,3773.68,3777.55,3777.55,3773.69,5.66
1506306780,3773.9,3777.3,3777.29,3777.27,4.24
1506306810,3777.27,3778,3777.28,3778,3.43
1506306840,3778,3780,3778,3780,20.47
1506306870,3781.46,3789.97,3781.46,3789.97,6.57
1506306900,3783.16,3789.99,3789.97,3783.16,13.8
1506306930,3783.91,3789.83,3789.83,3788.96,0.64
1506306960,3784.2,3788.4,3788.4,3784.57,0.69
1506306990,3784,3784.39,3784.39,3784,7.07
1506307020,3774.68,3784.01,3784,3774.73,7.43
1506307050,3774.7,3775,3775,3774.74,3.38
1506307080,3774.74,3778.6,3774.75,3778.09,0.86
1506307110,3774.71,3779.44,3779.44,3777.92,1.08
1506307140,3775.15,3777.57,3775.16,3775.28,1.4
1506307170,3770.52,3777.33,3777.33,3775.68,9.78
1506307200,3775.43,3778.01,3777.01,3778.01,9.29
1506307230,3778,3778.1,3778.1,3778.01,7.59
1506307260,3778,3778.01,3778,3778,3.5
1506307290,3771.3,3778.01,3778,3771.3,19.28
